"","16-116B","16-117D","16-118B","16-118D","16-119B","16-119D","16-120B","16-120D","16-122B","16-122D","16-123D","16-124D","16-125D","16-126B"
"1810037I17Rik",7.80366051072358,7.55345003115811,7.59187524227312,7.6955476556669,7.89230231435015,7.77985268729749,7.45816400567646,7.64787797180212,7.77787440280489,7.92084899661001,7.71596094796017,7.45878606227314,7.90121462675405,7.70859293767471
"1810041L15Rik",7.72503257762049,7.73867887826064,7.90709277737713,7.57630234283319,7.66961325453985,7.71596891044298,7.8365592806587,7.64787797180212,7.63629881482392,7.67039684572421,7.79975795047556,7.49642470647553,7.79912493577902,7.94732733896253
"1810043G02Rik",8.13513039152897,8.00958945693486,7.99279373195722,7.75871647951064,8.14928112505147,8.0529482236478,8.01405970832842,7.87028767971316,8.16056215290798,8.10646111552501,8.01734342556855,7.99852645132912,7.8797861205796,8.02301643247887
"1810043H04Rik",7.33238350298076,7.60645425786612,7.47502587074869,7.38548436707947,7.52046962257682,7.59013230601911,7.55234766137643,7.52929446324023,7.48844402809106,7.61083782501069,7.61786452073113,7.4780847374248,7.36647522313722,7.56738629169121
"1810046K07Rik",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.28856804299087,7.21384508154889
"1810049J17Rik",7.66615779244077,7.52438177849456,7.10002704064862,7.43756555975893,7.64565535924722,7.63117588945975,7.68598251007417,7.22989016909171,7.56176006992948,7.39596755525698,7.66913833417354,7.41660308163611,7.74815307379793,7.49318881204974
"1810055G02Rik",7.77853495739681,7.91013044443376,7.78331657455544,7.99001616210079,8.16117032248412,8.08708513826094,7.81958119824307,7.90097018379042,8.12719989317937,7.98177304889283,7.83785507390829,7.87681211675982,7.93222250435381,7.87130872928962
"2010005H15Rik",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.26884494287119,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.33085972258021,7.10002704064862
"2010107E04Rik",7.80366051072358,7.87911375029013,7.74596529193299,8.01548914908642,8.17290513585363,7.63117588945975,7.76583720655027,7.90097018379042,8.1821365071697,8.15546239529195,7.75928341267764,7.83125539721681,7.94227836194235,8.20554836546255
"2010107G23Rik",7.60001117300501,7.67656793289242,7.72639659815242,7.63938172836313,7.91656165932555,7.72709838688076,7.73713844669728,7.74419747984138,7.75028835106901,7.96996830228141,7.75928341267764,7.59197864734594,7.59675747404488,7.84684008920493
"2010109A12Rik",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.33863579213739,7.21354162837782,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"2010109I03Rik",7.28981353680072,7.75800523192263,7.37733525732744,7.10002704064862,7.43029609246629,7.45743358016286,7.52334904049831,7.28361934174667,7.21246386038792,7.33414201067535,7.30672433774387,7.30751190000743,7.56023137315912,7.26094836943922
"2010111I01Rik",8.02421614705968,7.84668161954677,7.86824695482571,7.99859761026861,7.92447342212945,8.01004657608846,8.02715700920766,7.9207266517651,8.01863705550584,7.91447743750264,7.9569042907002,7.84984003927868,7.97167405531596,7.87130872928962
"2010300C02Rik",11.4993805292281,11.5161199844065,11.5364257150477,11.4043955731628,11.6184763736142,11.5073717664282,11.3072738192926,11.6213532923551,11.4306192074287,11.3118475022725,11.4723540804579,11.5464878560374,11.2921397875331,11.38198330465
"2010315B03Rik",7.47878510818635,7.75800523192263,7.69576233816681,7.5928607679252,7.59409520410328,7.56065863249852,7.56615035652757,7.63261779643725,7.53396555825212,7.53058787485795,7.65678348752088,7.51393348102726,7.64682634010023,7.72891245060452
"2200002D01Rik",7.23427470519433,7.2609135000678,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.29467494664535,7.20481831745087,7.10002704064862,7.10002704064862,7.28856804299087,7.10002704064862
"2210010C04Rik",7.10002704064862,7.32743726433593,7.26029517690277,7.32128530229611,7.33381691826501,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.26948632277505,7.10002704064862,7.10002704064862
"2210013O21Rik",7.6341556851126,7.42130245593611,7.66336615374683,7.57630234283319,7.55141136617274,7.45743358016286,7.62961656220989,7.64787797180212,7.57502841406989,7.54297467574335,7.52908690387331,7.4780847374248,7.45213148563627,7.73881521854954
"2210016F16Rik",7.54368657153079,7.92515850482414,7.86021636027665,7.66819461676925,7.71459660711778,7.8739374618577,7.70699314491605,7.79291887233601,7.74081073810885,7.80391012767301,7.70461424383546,7.74040957326455,7.49899505092052,7.67669137867009
"2210016L21Rik",8.502925453933,8.29176373715654,8.70203189358659,8.7601536989482,9.00280194747161,8.65672486486184,8.54896192899667,8.66084987908102,8.66372943729804,8.73908562592554,8.65670621176146,8.59541546148574,8.774392196027,8.74694268946349
"2210017I01Rik",7.72503257762049,7.63090337115041,7.29626424990556,7.46075406490068,7.36134080879668,7.49493200750045,7.45816400567646,7.35949116970925,7.43665868495001,7.10002704064862,7.33863266797079,7.10002704064862,7.28856804299087,7.32748650073533
"2210408I21Rik",7.75236935133159,7.71870894704469,7.57887762833173,7.92714417583836,7.65776930524271,7.72709838688076,7.82812386047982,7.54823333587959,7.54808527068634,7.69785300417604,7.78987819455346,7.57742475814307,7.56023137315912,7.61894037203515
"2210418O10Rik",7.54368657153079,7.77674332402312,7.72639659815242,7.6955476556669,7.62054152043006,7.78988707900912,7.66414574649597,7.70490462891696,7.60047419541812,7.74086440737417,7.74874151236739,7.82176812945065,7.67769630269305,7.66563555039211
"2300009A05Rik",7.52319006028375,7.52438177849456,7.29626424990556,7.46075406490068,7.52046962257682,7.49493200750045,7.61757084413478,7.41759134325431,7.60047419541812,7.58930162506909,7.57562585984785,7.4780847374248,7.52042862046355,7.52447318709857
"2310009B15Rik",7.47878510818635,7.32743726433593,7.43939893334315,7.5928607679252,7.52046962257682,7.63117588945975,7.35359236064467,7.46647357923051,7.43665868495001,7.58930162506909,7.63116899682247,7.33954128945174,7.47630998134662,7.56738629169121
"2310011J03Rik",7.80366051072358,7.79494091102308,7.97224744430127,7.98134070788662,7.97765191265523,7.89130228143923,7.86125769797244,7.84906690294135,8.03141719571601,8.00486543170991,7.61786452073113,7.81214395869738,7.69249829314995,8.13356246674474
"2310022A10Rik",7.75236935133159,7.968521461746,7.89180546269992,7.99859761026861,7.98495854458443,8.00267118832736,7.8109274081196,7.79291887233601,8.09252662876271,7.97589294887508,8.03176593641037,7.91961618354919,7.86882590653082,7.982635129976
"2310022B05Rik",8.15100225273086,7.91013044443376,8.02590229704961,7.96369629651676,7.99219808440382,8.08708513826094,7.98720833169184,8.11803127518676,8.07465406268944,7.90805036565313,8.16389729468105,8.17391554845165,7.8797861205796,8.11609748333871
"2310030G06Rik",7.45444920785166,7.37840292964196,7.26029517690277,7.28074258433469,7.21701786864841,7.26884494287119,7.29653884316416,7.10002704064862,7.21246386038792,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"2310033P09Rik",7.79122051353015,7.98244943712135,8.006201072913,7.91772223696947,7.97027648077156,7.81908865794486,7.85312283803621,8.038035054607,7.9857723145364,7.98760949676451,7.86508321409434,7.84061104967186,8.0183400732128,7.8632475786772
"2310035C23Rik",8.76263280611581,8.52540998020969,8.71512918269743,8.71548108894369,8.58983188543387,8.86821159988957,8.80204519540458,8.92098973637323,8.66707359732524,8.71429178245006,8.78262733825138,8.79182142543363,8.81235439765269,8.71455377851206
"2310036O22Rik",8.25500665201128,8.17830710382212,8.14094664227938,8.21571018383766,8.36247254756469,8.13270803545417,8.17578024089211,8.10261853061633,8.40044315804129,8.32502557083975,8.15774299186815,8.1040249008252,8.2337049849382,8.28713214750274
"2310039H08Rik",7.28981353680072,7.49310405491879,7.10002704064862,7.10002704064862,7.43029609246629,7.36672398618745,7.21354162837782,7.22989016909171,7.43665868495001,7.24819174357296,7.33863266797079,7.10002704064862,7.28856804299087,7.26094836943922
"2310057J18Rik",7.23427470519433,7.2609135000678,7.10002704064862,7.10002704064862,7.10002704064862,7.21943335629514,7.3268810007868,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"2310057M21Rik",7.97726956434525,7.75800523192263,7.86021636027665,8.02380425829884,7.86719812800741,7.83786455094894,7.8109274081196,7.7313883942662,7.63629881482392,7.83325906822778,7.84705120090132,7.9600814222289,7.82316889431538,8.08008157178876
"2310057N15Rik",7.10002704064862,7.42130245593611,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"2310061I04Rik",7.81586780551893,8.34846641238064,8.23768994997243,8.62956971748667,8.34313395565719,8.15155961311197,8.14234517049036,8.14806990226415,8.54371491550744,8.12638867493909,8.11990125934619,8.15539019521631,8.49983738602332,8.36241165116309
"2410002F23Rik",8.31631582905844,8.24186815679383,8.50080754102076,8.47680206283953,8.52200034188525,8.40626394081375,8.32707712640233,8.39942711630673,8.53998185150662,8.2926015259788,8.44840721051947,8.42520419415982,8.35370000563727,8.42824477733325
"2410004B18Rik",7.77853495739681,7.82987574006498,7.68517353703045,7.97256841323707,7.83226004098298,7.78988707900912,7.85312283803621,8.00375935198926,7.9228925287552,7.79636388924978,7.79975795047556,7.56239587388009,8.00000040332657,7.89495661831251
"2410004P03Rik",7.54368657153079,7.2609135000678,7.43939893334315,7.54125574462323,7.45023522207315,7.47666030197681,7.65288705375354,7.48857263850965,7.37509276592788,7.55501415555522,7.33863266797079,7.3677354993418,7.39781977965702,7.50913811202043
"2410015M20Rik",7.71087596874616,7.58071008155386,7.47502587074869,7.84810000170676,7.72530902232421,7.85613549936091,7.59255793148566,7.69119106108791,7.95845954263599,7.78872857354555,7.74874151236739,7.80237722930678,7.61401277243525,7.78605301630932
"2410016O06Rik",7.33238350298076,7.89478842253193,7.81859451505377,7.72163398175857,7.91656165932555,7.66914570740301,7.73713844669728,7.75674073855913,7.87782975928028,7.8817591757444,7.84705120090132,7.88557823006618,7.67769630269305,7.7768875078252
"2410089E03Rik",9.08776754407369,8.98616196075809,9.10886550458354,8.93762126290169,8.72470308447157,9.0807149112114,9.14164185272216,8.86200526084578,9.23472904561167,8.73087928738547,9.20557254727383,9.04356187680887,8.98251989416574,8.78775786279884
"2410131K14Rik",7.93757871430327,8.27211368318423,8.22225106071498,8.24192216249064,8.35767245160728,8.10036623861935,8.15921753288293,8.05465075093965,8.30207232332185,8.29671334593556,8.24036583472915,8.07716296606137,8.12860272718313,8.18399805569471
"2410141K09Rik",7.23427470519433,7.32743726433593,7.21338284729887,7.22785396999922,7.10002704064862,7.21943335629514,7.21354162837782,7.10002704064862,7.32473039965414,7.24819174357296,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"2510002D24Rik",7.52319006028375,7.84668161954677,7.55171976633471,7.90817879502185,7.60749771417848,7.71596891044298,7.65288705375354,7.63261779643725,7.7868064534634,7.58930162506909,7.60419373188708,7.60609856568967,7.76129091879113,7.64281378250392
"2510009E07Rik",8.63774931102768,8.55603071590041,8.72485637087223,8.42965570460916,8.6241368386174,8.71958612383299,8.55273594063443,8.62905384935119,8.45846997388742,8.50387613860981,8.67555279587172,8.53306053542228,8.41462871112041,8.42398363404677
"2510039O18Rik",8.36779728912395,8.40214802159517,8.088373831277,7.99001616210079,8.37673839933288,8.32159017824401,8.1702928330723,8.14065496650942,8.10423847847949,8.02175797903312,8.12632133724744,8.09069886037503,8.28885963976863,8.139308310955
"2610001J05Rik",7.68146710406611,7.52438177849456,7.50748677081771,7.66819461676925,7.68120374521129,7.69304533620016,7.53809569310001,7.61688638550334,7.75962083876817,7.71544031280481,7.59012593547032,7.49642470647553,7.76129091879113,7.85509239838604
"2610002M06Rik",8.52476999793452,8.23156959174834,8.39745138102083,8.2674309685612,8.32838219702324,8.39182274563159,8.50262945791831,8.2977400673025,8.12719989317937,8.35642737267294,8.1940596978826,8.23310230654763,8.39672609890528,8.252293848487
"2610008E11Rik",7.92732419210346,7.98244943712135,8.006201072913,7.99859761026861,7.90047875847082,8.01004657608846,7.86929879157611,7.95873734528689,7.85418749295874,7.96996830228141,7.70461424383546,7.98337350846613,8.10439039321743,7.982635129976
"2610020H08Rik",7.10002704064862,7.10002704064862,7.10002704064862,7.28074258433469,7.30255029384311,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.36647522313722,7.10002704064862
"2610021A01Rik",7.90638144458104,7.77674332402312,7.83555028474011,7.98134070788662,7.87566510343023,7.88267266690374,7.8109274081196,7.96795131769801,7.89316384145877,7.96996830228141,7.9724550670739,7.88557823006618,7.91169599433886,7.94006682294855
"2610028H24Rik",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.39320316877115,7.10002704064862,7.10002704064862
"2610044O15Rik8",8.23367375655872,8.10998719541272,8.19058828152724,8.10267641991984,8.08087122944797,8.39182274563159,8.27924252068834,8.08692689094164,8.20840989219877,8.10140731954219,8.18810612488739,8.21573783739061,8.08786619611533,8.22661063433288
"2610301B20Rik",7.94769574656495,7.73867887826064,7.89180546269992,7.85847520851313,8.06123355583807,7.99522723792561,8.10168188720109,8.12563706619181,8.07465406268944,8.09632387439009,7.9569042907002,8.14282501289205,8.07101738730653,8.03604075483044
"2610318N02Rik",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21701786864841,7.21943335629514,7.26051955410886,7.10002704064862,7.21246386038792,7.20481831745087,7.10002704064862,7.21988726958263,7.10002704064862,7.21384508154889
"2610507B11Rik",10.2899858595834,10.2054288182977,10.1934565200301,10.1062047241407,9.86571813536072,10.127851038637,10.2506735993799,10.3190347126453,9.9298484749902,10.0159152006757,10.1582618475118,10.2557086403128,10.0502150659564,9.85278584800899
"2610524H06Rik",7.82785415999797,7.67656793289242,7.74596529193299,7.54125574462323,7.65776930524271,7.71596891044298,7.61757084413478,7.48857263850965,7.63629881482392,7.62125911575631,7.45742891372486,7.3677354993418,7.5788555228918,7.52447318709857
"2610528A11Rik",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.26884494287119,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"2700049A03Rik",7.90638144458104,7.63090337115041,7.79231768481239,7.75871647951064,7.60749771417848,7.81908865794486,7.70699314491605,7.80453593684494,7.73118144047027,7.78100117133519,7.78987819455346,7.68340601638028,7.61401277243525,7.56738629169121
"2700060E02Rik",7.99638071382625,8.15610780365182,7.9294428047556,8.38028787824831,8.37673839933288,8.22328180373605,8.24430337098046,8.28506559560088,8.23396265502447,8.19282452363387,8.13902321854724,8.04942499842327,8.00000040332657,8.23696745681431
"2700062C07Rik",7.82785415999797,7.60645425786612,7.66336615374683,7.68204046978051,7.74616896667061,7.57563204533959,7.68598251007417,7.58382435883052,7.68049053918434,7.53058787485795,7.59012593547032,7.51393348102726,7.45213148563627,7.69815868248776
"2700081O15Rik",9.09448168125761,9.07225790662209,9.06810101880338,8.89206458080937,9.10766981227398,9.17362965418241,9.06561030690155,9.18012010410664,9.15661891039502,9.1014973487647,9.01474644604678,9.11380755555105,9.16385435445093,9.07262961839861
"2700094K13Rik",7.10002704064862,7.63090337115041,7.29626424990556,7.28074258433469,7.46907883392929,7.54516427583065,7.10002704064862,7.46647357923051,7.45477905263761,7.46216300416017,7.21943179020887,7.45878606227314,7.42612741795521,7.47654719769874
