"","pvalgenotypeFMR1WT","padjgenotypeFMR1WT","log2FoldChange","rownames"
"2010320M18Rik",0.97427463594122,0.999781696584314,0.00895797017178964,"2010320M18Rik"
"2200002D01Rik",0.521302973140692,0.999781696584314,0.333012137387827,"2200002D01Rik"
"2210011C24Rik",0.443628254368316,0.99684247778883,-1.67935690654606,"2210011C24Rik"
"2210013O21Rik",0.0429854646866662,0.500415692673076,0.184198001870364,"2210013O21Rik"
"2210015D19Rik",0.676583694783261,0.999781696584314,-0.0595279374630497,"2210015D19Rik"
"2210016F16Rik",0.914581351056814,0.999781696584314,0.0132802946194606,"2210016F16Rik"
"2210016L21Rik",0.873036161805737,0.999781696584314,-0.0145998863508142,"2210016L21Rik"
"2210018M11Rik",0.0639292776796152,0.592836695938697,-0.0740838554335928,"2210018M11Rik"
"2210039B01Rik",0.480474038629917,0.999781696584314,0.498897101585787,"2210039B01Rik"
"2210404O09Rik",0.51854686196813,0.999781696584314,0.127590203783041,"2210404O09Rik"
"2210408F21Rik",0.442534562306927,0.99684247778883,-0.0990075984907124,"2210408F21Rik"
"2210408I21Rik",0.860003133818559,0.999781696584314,-0.0247787403357559,"2210408I21Rik"
"2210416O15Rik",0.694779597458139,0.999781696584314,-0.548002345382643,"2210416O15Rik"
"2210420H20Rik",0.512169218874465,0.999781696584314,1.95604594505847,"2210420H20Rik"
"2300009A05Rik",0.0481851232518424,0.521238295145399,0.481600116096341,"2300009A05Rik"
"2310001H17Rik",0.890960133892457,0.999781696584314,0.11716805791321,"2310001H17Rik"
"2310001K24Rik",0.745877007464638,0.999781696584314,-0.853430386919888,"2310001K24Rik"
"2310002D06Rik",0.97825006352178,0.999781696584314,-0.0233320248670781,"2310002D06Rik"
"2310002F09Rik",0.000198829701871957,0.0213169005027952,-0.843291808190255,"2310002F09Rik"
"2310002J15Rik",6.17597316602845e-14,4.9612064389779e-11,22.5481023664108,"2310002J15Rik"
"2310003H01Rik",0.334150649753058,0.95778134979321,0.144637326103018,"2310003H01Rik"
"2310005A03Rik",0.8448968888747,0.999781696584314,0.565709627472087,"2310005A03Rik"
"2310005G13Rik",0.805358242091931,0.999781696584314,-0.371626507272002,"2310005G13Rik"
"2310007B03Rik",0.17580126085294,0.85118528338685,0.734723000927685,"2310007B03Rik"
"2310007L24Rik",0.767533161423998,0.999781696584314,-0.104508088635875,"2310007L24Rik"
"2310008N11Rik",0.116640818872827,0.749295351317037,4.72819172641638,"2310008N11Rik"
"2310009A05Rik",0.999557873153026,0.999990479287455,-0.000175348602094011,"2310009A05Rik"
"2310009B15Rik",0.562176373888429,0.999781696584314,0.104464911359883,"2310009B15Rik"
"2310010J17Rik",0.826840489364571,0.999781696584314,0.114724443779648,"2310010J17Rik"
"2310011J03Rik",0.711414141051986,0.999781696584314,0.0336993286846242,"2310011J03Rik"
"2310014L17Rik",0.86622739054088,0.999781696584314,-0.0894452966549877,"2310014L17Rik"
"2310015A10Rik",0.251489807480374,0.905354962550064,0.13253549274871,"2310015A10Rik"
"2310015B20Rik",0.909546379204074,0.999781696584314,-0.0506663876121457,"2310015B20Rik"
"2310022A10Rik",0.742069557476532,0.999781696584314,-0.0225220155600327,"2310022A10Rik"
"2310022B05Rik",0.353823760656931,0.967421810678805,0.0807649595614569,"2310022B05Rik"
"2310030G06Rik",0.20578628480456,0.868266676624621,0.255737923507054,"2310030G06Rik"
"2310033P09Rik",0.657062907102015,0.999781696584314,0.0472181306218632,"2310033P09Rik"
"2310034G01Rik",0.445985383459733,0.99684247778883,-0.653646854167394,"2310034G01Rik"
"2310034O05Rik",0.999023506839347,0.999833744882201,0.0032811857950153,"2310034O05Rik"
"2310035C23Rik",0.550043161876995,0.999781696584314,-0.0458727183302675,"2310035C23Rik"
"2310036O22Rik",0.364598444271814,0.969601239689391,0.104689945622368,"2310036O22Rik"
"2310039H08Rik",0.246814028439825,0.904861132431211,0.301165624063116,"2310039H08Rik"
"2310039L15Rik",0.9485857498438,0.999781696584314,-0.0256352887059431,"2310039L15Rik"
"2310040G24Rik",0.948492702160716,0.999781696584314,0.0425660884271826,"2310040G24Rik"
"2310042E22Rik",0.620850544596545,0.999781696584314,0.216719789725573,"2310042E22Rik"
"2310043L19Rik",0.411983774299167,0.984357772334786,-2.5158104115757,"2310043L19Rik"
"2310045N01Rik",0.947020145959914,0.999781696584314,-0.0118158356472267,"2310045N01Rik"
"2310047M10Rik",0.630637899956475,0.999781696584314,0.0554018595526048,"2310047M10Rik"
"2310057J18Rik",0.00449525355867227,0.16775633744158,8.16263656398845,"2310057J18Rik"
"2310057M21Rik",0.559790355867798,0.999781696584314,-0.0658116015823017,"2310057M21Rik"
"2310061I04Rik",0.710359482710837,0.999781696584314,0.0329823793733024,"2310061I04Rik"
"2310061J03Rik",0.590565194507002,0.999781696584314,0.230253247147646,"2310061J03Rik"
"2310067B10Rik",0.365717161787728,0.969829957019375,-0.0594943626383808,"2310067B10Rik"
"2310068J16Rik",0.749490614892501,0.999781696584314,0.342092543454725,"2310068J16Rik"
"2310069G16Rik",0.993558590803118,0.999781696584314,0.00184393124644352,"2310069G16Rik"
"2410002F23Rik",0.235146164040638,0.895155843784239,-0.0993195760684474,"2410002F23Rik"
"2410004B18Rik",0.605962754490908,0.999781696584314,0.0547677367638257,"2410004B18Rik"
"2410004I01Rik",0.505098821639997,0.999781696584314,-0.291361458792422,"2410004I01Rik"
"2410004N09Rik",0.753443567899048,0.999781696584314,-0.0938651110405253,"2410004N09Rik"
"2410004P03Rik",0.92790254812532,0.999781696584314,0.0166265796047603,"2410004P03Rik"
"2410006H16Rik",0.113484347136993,0.744891938122602,0.285829217116298,"2410006H16Rik"
"2410007B07Rik",0.792330043829399,0.999781696584314,-0.770916574266413,"2410007B07Rik"
"2410015M20Rik",0.609770203695725,0.999781696584314,0.0459644834859102,"2410015M20Rik"
"2410016O06Rik",0.27303216138977,0.923504187895975,-0.111324260615753,"2410016O06Rik"
"2410018L13Rik",0.816352569082641,0.999781696584314,0.0354101755149367,"2410018L13Rik"
"2410021H03Rik",0.630050404571164,0.999781696584314,1.4419061467575,"2410021H03Rik"
"2410076I21Rik",0.395108282704584,0.979012879888958,-0.452845985099709,"2410076I21Rik"
"2410088K16Rik",0.756506519175198,0.999781696584314,0.953332646215628,"2410088K16Rik"
"2410089E03Rik",0.136456085194117,0.791335067339316,0.123836822312638,"2410089E03Rik"
"2410114N07Rik",0.865126780903985,0.999781696584314,0.252080447692476,"2410114N07Rik"
"2410124H12Rik",0.795469930963545,0.999781696584314,-0.644911769169018,"2410124H12Rik"
"2410127L17Rik",0.440478099014833,0.99684247778883,-0.0990124551865013,"2410127L17Rik"
"2410131K14Rik",0.033402790941538,0.449371473653847,-0.149631312420384,"2410131K14Rik"
"2410137M14Rik",0.298798952817564,0.940292563072572,-2.20428747815049,"2410137M14Rik"
"2410141K09Rik",0.423727740317197,0.986941647850463,-0.727758320574713,"2410141K09Rik"
"2500004C02Rik",0.859742021717973,0.999781696584314,-0.0205743008876722,"2500004C02Rik"
"2510002D24Rik",0.766490274016703,0.999781696584314,0.0269487513749164,"2510002D24Rik"
"2510003E04Rik",0.977014516495506,0.999781696584314,0.00244599140316773,"2510003E04Rik"
"2510009E07Rik",0.869105147742473,0.999781696584314,0.0116448393929948,"2510009E07Rik"
"2510039O18Rik",0.329237147134206,0.95636824581724,0.108187968535763,"2510039O18Rik"
"2510049J12Rik",0.948201643570151,0.999781696584314,-0.0283203324688508,"2510049J12Rik"
"2610001J05Rik",0.388122532056808,0.97863343800184,0.0905526511431994,"2610001J05Rik"
"2610002J02Rik",0.924207668597396,0.999781696584314,0.00871777826824613,"2610002J02Rik"
"2610002M06Rik",0.816398605128368,0.999781696584314,0.0165675587403658,"2610002M06Rik"
"2610005L07Rik",0.203482434485054,0.86731284625679,-0.228622440608602,"2610005L07Rik"
"2610008E11Rik",0.523604699412403,0.999781696584314,0.0424101932769568,"2610008E11Rik"
"2610015P09Rik",0.804784268722529,0.999781696584314,-0.0320609550259436,"2610015P09Rik"
"2610016A17Rik",0.426769013160449,0.988301568072053,2.42666912250087,"2610016A17Rik"
"2610018G03Rik",0.629859633601523,0.999781696584314,-0.0889609162593056,"2610018G03Rik"
"2610020C07Rik",0.183834449161271,0.85681107405215,-0.366495228269008,"2610020C07Rik"
"2610020H08Rik",0.13727916802282,0.791335067339316,-0.742775527912851,"2610020H08Rik"
"2610027K06Rik",0.362040885226589,0.969141533982614,-0.373171539509328,"2610027K06Rik"
"2610028E06Rik",0.91435422254316,0.999781696584314,-0.101881619658851,"2610028E06Rik"
"2610028H24Rik",0.329117917850773,0.95636824581724,-0.400602738044542,"2610028H24Rik"
"2610034B18Rik",0.269452281856288,0.920893969194959,-0.118563400002329,"2610034B18Rik"
"2610034M16Rik",0.024294149074831,0.392406900891667,0.807463266942284,"2610034M16Rik"
"2610035D17Rik",0.0858136997277446,0.667555737649887,-0.192846967229098,"2610035D17Rik"
"2610035F20Rik",0.940348602632951,0.999781696584314,-0.0844792378611256,"2610035F20Rik"
"2610037D02Rik",0.403267653624718,0.979657518735847,-0.288481026354451,"2610037D02Rik"
"2610044O15Rik8",0.80393370290335,0.999781696584314,-0.0280839522286329,"2610044O15Rik8"
"2610100L16Rik",0.958460424787887,0.999781696584314,0.0185015751021786,"2610100L16Rik"
"2610203C20Rik",0.574197777577909,0.999781696584314,-0.100092949856403,"2610203C20Rik"
"2610203C22Rik",0.883383136517873,0.999781696584314,-0.202583568754592,"2610203C22Rik"
"2610206C17Rik",0.297505422959546,0.939178188798161,-1.4139396287277,"2610206C17Rik"
"2610207O16Rik",0.861598477812636,0.999781696584314,0.119802002753911,"2610207O16Rik"
"2610301B20Rik",0.534428452992284,0.999781696584314,-0.0532811332565943,"2610301B20Rik"
"2610305D13Rik",0.717803781880109,0.999781696584314,0.216108560692706,"2610305D13Rik"
"2610306M01Rik",0.673972734292943,0.999781696584314,-0.11180669174641,"2610306M01Rik"
"2610307P16Rik",0.856808532547897,0.999781696584314,0.170933465533055,"2610307P16Rik"
"2610316D01Rik",0.553995767048268,0.999781696584314,0.157235491601799,"2610316D01Rik"
"2610318N02Rik",0.182921032214773,0.85681107405215,0.597873661488134,"2610318N02Rik"
"2610507B11Rik",0.116878895805256,0.74988851346804,-0.0518673752936489,"2610507B11Rik"
"2610507I01Rik",0.676363656335177,0.999781696584314,-0.0283971077166552,"2610507I01Rik"
"2610524H06Rik",0.394268459701155,0.979012879888958,0.120521274684182,"2610524H06Rik"
"2610528A11Rik",0.510261913794548,0.999781696584314,-1.44088179352364,"2610528A11Rik"
"2610528J11Rik",0.357881908536062,0.969141533982614,2.66827143243524,"2610528J11Rik"
"2700029M09Rik",0.554801779858177,0.999781696584314,-0.0603967092490702,"2700029M09Rik"
"2700038G22Rik",0.193406695504556,0.86731284625679,0.671017111654602,"2700038G22Rik"
"2700046A07Rik",0.861304195685937,0.999781696584314,0.081982263264205,"2700046A07Rik"
"2700046G09Rik",0.482417608598327,0.999781696584314,0.137752401402529,"2700046G09Rik"
"2700049A03Rik",0.743819954061887,0.999781696584314,-0.0433160987123776,"2700049A03Rik"
"2700054A10Rik",0.895028908850059,0.999781696584314,-0.0426985883085542,"2700054A10Rik"
"2700060E02Rik",0.529425327284423,0.999781696584314,0.0675837105929565,"2700060E02Rik"
"2700062C07Rik",0.817066068578802,0.999781696584314,0.0228034880820191,"2700062C07Rik"
"2700069I18Rik",0.117392651671497,0.751881654823326,-0.48221338715556,"2700069I18Rik"
"2700070H01Rik",0.907290329431135,0.999781696584314,-0.108829828321365,"2700070H01Rik"
"2700081O15Rik",0.463018309222453,0.997539363311037,-0.0591558510236698,"2700081O15Rik"
"2700089E24Rik",0.421167906467075,0.985535372451227,-0.0636705883159867,"2700089E24Rik"
"2700089I24Rik",0.974150104701278,0.999781696584314,-0.0860031445894855,"2700089I24Rik"
"2700094K13Rik",0.692633946616625,0.999781696584314,0.057067855673515,"2700094K13Rik"
"2700097O09Rik",0.0279686764975043,0.416492519685281,0.422984090602744,"2700097O09Rik"
"2700099C18Rik",0.889980054281964,0.999781696584314,-0.102079559154597,"2700099C18Rik"
"2810001G20Rik",0.470070246941203,0.999145689725415,0.0931335657689401,"2810001G20Rik"
"2810002D19Rik",0.471372963059744,0.999781696584314,-0.149002356861456,"2810002D19Rik"
"2810004N23Rik",0.58942319049416,0.999781696584314,0.0539552180164941,"2810004N23Rik"
"2810006K23Rik",0.658815949379856,0.999781696584314,0.0295434076875992,"2810006K23Rik"
"2810008D09Rik",0.691537235024188,0.999781696584314,0.117633093930604,"2810008D09Rik"
"2810013P06Rik",0.639065596090178,0.999781696584314,-0.0727354697876102,"2810013P06Rik"
"2810021J22Rik",0.312795173413957,0.947755550809026,-0.118176789570565,"2810021J22Rik"
"2810025M15Rik",0.0504176018682097,0.533274177474606,0.199692763354177,"2810025M15Rik"
"2810029C07Rik",0.299933684260806,0.941297472985339,-0.105173324878146,"2810029C07Rik"
"2810032G03Rik",0.617489004640156,0.999781696584314,-0.0757510892760002,"2810032G03Rik"
"2810047C21Rik1",0.864540178951748,0.999781696584314,0.0781554111882276,"2810047C21Rik1"
"2810049E08Rik",0.599900155054423,0.999781696584314,-0.178986795713658,"2810049E08Rik"
"2810055G20Rik",0.101221811892012,0.717599262436932,-0.361209920219781,"2810055G20Rik"
"2810403A07Rik",0.0308327215727918,0.435326984219967,0.137386572679085,"2810403A07Rik"
"2810403D21Rik",0.906975802310096,0.999781696584314,0.0303733837639227,"2810403D21Rik"
"2810404M03Rik",0.789067143528761,0.999781696584314,0.423347856331659,"2810404M03Rik"
"2810405F15Rik",0.877944053014591,0.999781696584314,0.194840432137576,"2810405F15Rik"
"2810408A11Rik",0.293377183421932,0.93556623346707,0.512720583657869,"2810408A11Rik"
"2810408I11Rik",0.744099570993904,0.999781696584314,0.303943867265352,"2810408I11Rik"
"2810408M09Rik",0.393757332594915,0.979012879888958,-0.0909315157536663,"2810408M09Rik"
"2810410L24Rik",0.791825298036147,0.999781696584314,0.051316898580056,"2810410L24Rik"
"2810417H13Rik",0.172412741381052,0.847397731569851,0.516512179912365,"2810417H13Rik"
"2810428I15Rik",0.828996683288494,0.999781696584314,-0.0280489699182976,"2810428I15Rik"
"2810429I04Rik",0.295461046541426,0.93735496187607,-0.631994793466561,"2810429I04Rik"
"2810433D01Rik",0.705166827949731,0.999781696584314,0.314908403200123,"2810433D01Rik"
"2810442I21Rik",0.449645409487392,0.99684247778883,-1.60553769066904,"2810442I21Rik"
"2810454H06Rik",0.625316362279585,0.999781696584314,-0.465587834976039,"2810454H06Rik"
"2810459M11Rik",0.707668273623187,0.999781696584314,0.0388182659307071,"2810459M11Rik"
"2810468N07Rik",0.0467764805308949,0.517223808020827,-0.204552172701916,"2810468N07Rik"
"2810471M01Rik",0.576440494769136,0.999781696584314,-0.38712845362288,"2810471M01Rik"
"2810474O19Rik",0.869498860329256,0.999781696584314,-0.0155365677489385,"2810474O19Rik"
"2900005J15Rik",0.12798662542943,0.777129510665073,-0.341941042591404,"2900005J15Rik"
"2900008C10Rik",0.562562717057505,0.999781696584314,-0.108752730968983,"2900008C10Rik"
"2900009J06Rik",0.907035883349939,0.999781696584314,0.0676731807309131,"2900009J06Rik"
"2900011O08Rik",0.477747108222036,0.999781696584314,0.036559158140362,"2900011O08Rik"
"2900026A02Rik",0.117815160420279,0.753024385144806,-0.178715349749979,"2900026A02Rik"
"2900041M22Rik",0.71566034362256,0.999781696584314,-0.090214875425965,"2900041M22Rik"
"2900052N01Rik",0.0229297758342556,0.385564591429188,0.375732364297098,"2900052N01Rik"
"2900055J20Rik",0.778211426131874,0.999781696584314,-0.0488300180778231,"2900055J20Rik"
"2900056M20Rik",0.195078853754322,0.86731284625679,-0.148677216307343,"2900056M20Rik"
"2900057B20Rik",0.420723356088002,0.985535372451227,2.4576765896859,"2900057B20Rik"
"2900060B14Rik",0.835670959175148,0.999781696584314,-0.599887731822334,"2900060B14Rik"
"2900076A07Rik",0.168564927306571,0.838295756164596,0.208185027281766,"2900076A07Rik"
"2900079G21Rik",0.413269817950944,0.985141575051124,-0.096495683097699,"2900079G21Rik"
"2900092D14Rik",0.20306254818265,0.86731284625679,-0.184986927383535,"2900092D14Rik"
"2900097C17Rik",0.910678043511947,0.999781696584314,-0.0123169922540238,"2900097C17Rik"
"3000002C10Rik",0.470373440929713,0.999611066774856,-0.0718627656033458,"3000002C10Rik"
"3010001F23Rik",0.211716897038013,0.876706882365465,-0.396588776815783,"3010001F23Rik"
"3010026O09Rik",0.940840628232129,0.999781696584314,0.00729496237431348,"3010026O09Rik"
"3100003L05Rik",0.681152625425492,0.999781696584314,-1.15210229904258,"3100003L05Rik"
"3110001I22Rik",0.223139528782113,0.887883083043304,0.276934247001932,"3110001I22Rik"
"3110002H16Rik",0.373812347142804,0.97302100967793,0.0786232512916913,"3110002H16Rik"
"3110007F17Rik",0.567282473012316,0.999781696584314,-0.464978286471094,"3110007F17Rik"
"3110009E18Rik",0.67850243040565,0.999781696584314,-0.105407876639797,"3110009E18Rik"
"3110009F21Rik",0.864452976351333,0.999781696584314,0.499111607623413,"3110009F21Rik"
"3110015C05Rik",0.545848811615889,0.999781696584314,-1.80332856070344,"3110015C05Rik"
"3110021A11Rik",0.952820392375002,0.999781696584314,0.170873660713592,"3110021A11Rik"
"3110021N24Rik",0.892778310616204,0.999781696584314,-0.173300917582278,"3110021N24Rik"
"3110035E14Rik",0.303769917006395,0.943103180776311,-0.0733098312907439,"3110035E14Rik"
"3110039I08Rik",0.893497237568639,0.999781696584314,-0.284422136615482,"3110039I08Rik"
"3110039M20Rik",0.667596603732516,0.999781696584314,-0.0547881453904914,"3110039M20Rik"
"3110040N11Rik",0.76141429901674,0.999781696584314,0.0348017002984802,"3110040N11Rik"
"3110043O21Rik",0.818230667808763,0.999781696584314,-0.0386459968321128,"3110043O21Rik"
"3110045C21Rik",0.731083567998791,0.999781696584314,-0.150937992864699,"3110045C21Rik"
"3110052M02Rik",0.827574683173306,0.999781696584314,0.0250050611858275,"3110052M02Rik"
"3110056K07Rik",0.499570685630021,0.999781696584314,-0.0975284339792008,"3110056K07Rik"
"3110057O12Rik",0.496296168403616,0.999781696584314,-0.131614511225292,"3110057O12Rik"
"3110062M04Rik",0.211849625392901,0.877056050051698,0.277822186623129,"3110062M04Rik"
"3110070M22Rik",0.555177875369807,0.999781696584314,0.180404667104438,"3110070M22Rik"
"3110079O15Rik",0.502216189345204,0.999781696584314,-0.64265875788565,"3110079O15Rik"
"3110082I17Rik",0.000439462961453525,0.0380114926004895,-0.221819973243245,"3110082I17Rik"
"3110082J24Rik",0.0935119162582768,0.694649736253514,0.812190326299825,"3110082J24Rik"
"3110099E03Rik",0.540040442737608,0.999781696584314,-1.77776700058262,"3110099E03Rik"
"3200001D21Rik",0.784935662754197,0.999781696584314,0.800932087261243,"3200001D21Rik"
"3300002I08Rik",0.515742280982972,0.999781696584314,-0.520458966751802,"3300002I08Rik"
"3425401B19Rik",0.926270114498147,0.999781696584314,-0.0841189691760172,"3425401B19Rik"
"3632451O06Rik",0.0101515227050389,0.263171828109621,-0.209926085052318,"3632451O06Rik"
"3632454L22Rik",0.486958815703452,0.999781696584314,0.148932031310975,"3632454L22Rik"
"3830403N18Rik",0.754418155346387,0.999781696584314,-0.709258228487091,"3830403N18Rik"
"3830406C13Rik",0.569159577970882,0.999781696584314,0.0401240737407174,"3830406C13Rik"
"3830408C21Rik",0.313681628534374,0.948065680159285,0.168080864190978,"3830408C21Rik"
"3930402G23Rik",0.294977559063296,0.937344998843194,0.441198635616918,"3930402G23Rik"
"4430402I18Rik",0.255732475051608,0.90960955288341,-0.168310202599407,"4430402I18Rik"
"4631405J19Rik",0.580119330916537,0.999781696584314,0.876552648110618,"4631405J19Rik"
